id,twitterid,annotation
5f841b117d5661cfc6af13e2,1116972655612133376,['positiv']
5f841b117d5661cfc6af13e3,1118254358255296512,['neutral']
5f841b117d5661cfc6af13e8,1095312803567669248,['positiv']
5f841b117d5661cfc6af1411,1125488231842238464,"['skip', 'negativ']"
5f841b117d5661cfc6af1425,1102441039795838976,['positiv']
5f841b117d5661cfc6af143a,1106555664166322176,['skip']
5f841b117d5661cfc6af146a,1118228516913459200,['positiv']
5f841b117d5661cfc6af146d,1100752059626909696,['positiv']
5f841b117d5661cfc6af1489,1118438448979951616,['skip']
5f841b117d5661cfc6af14a3,1082390496889192448,"['skip', 'neutral']"
5f841b117d5661cfc6af14aa,1108276801258876928,['negativ']
5f841b117d5661cfc6af14ab,1113170051853635584,['positiv']
5f841b117d5661cfc6af14b0,1118974462123225088,['neutral']
5f841b117d5661cfc6af14b1,1087481584754798592,['neutral']
5f841b117d5661cfc6af14b5,1110684689705123840,['skip']
5f841b117d5661cfc6af14d0,1125711893463748608,"['negativ', 'neutral']"
5f841b117d5661cfc6af14d7,1112367599017443328,"['negativ', 'negativ']"
5f841b117d5661cfc6af14d8,1112346671403450368,['negativ']
5f841b117d5661cfc6af14da,1112795136738684928,['positiv']
5f841b117d5661cfc6af14df,1093958992609660928,['negativ']
5f841b117d5661cfc6af14e0,1087639690126262272,"['negativ', 'negativ']"
5f841b117d5661cfc6af14e1,1114956995394777088,['skip']
5f841b117d5661cfc6af14e3,1093818664401424384,['positiv']
5f841b117d5661cfc6af14e8,1100679484599136256,['neutral']
5f841b117d5661cfc6af14ed,1087208702896029696,['negativ']
5f841b117d5661cfc6af14ef,1113402191996387328,['positiv']
5f841b117d5661cfc6af14f0,1097382226063433728,['neutral']
5f841b117d5661cfc6af14f5,1100041665698545664,['positiv']
5f841b117d5661cfc6af14f8,1121139562342965248,"['neutral', 'neutral']"
5f841b117d5661cfc6af14fa,1111319905155067904,['skip']
5f841b117d5661cfc6af14fb,1119810890612736000,"['neutral', 'neutral']"
5f841b117d5661cfc6af14fc,1121511982845370368,"['positiv', 'positiv']"
5f841b117d5661cfc6af14fe,1120033878712963072,"['negativ', 'neutral']"
5f841b117d5661cfc6af153c,1111204887113728000,"['negativ', 'negativ']"
5f841b117d5661cfc6af1541,1109878015520063488,['negativ']
5f841b117d5661cfc6af1545,1080904375504195584,"['negativ', 'negativ']"
5f841b117d5661cfc6af154c,1125328437936312320,['positiv']
5f841b117d5661cfc6af1570,1089501908556042240,['positiv']
5f841b117d5661cfc6af1573,1080146754727800832,['neutral']
5f841b117d5661cfc6af1574,1121868293206360064,['negativ']
5f841b117d5661cfc6af1576,1123764200180994048,['neutral']
5f841b117d5661cfc6af1579,1120764918804951040,['negativ']
5f841b117d5661cfc6af1583,1088819139462995968,['negativ']
5f841b117d5661cfc6af1584,1092517743365156864,"['positiv', 'positiv']"
5f841b117d5661cfc6af1586,1110606332653195264,['positiv']
5f841b117d5661cfc6af1588,1111160608169357312,"['negativ', 'negativ']"
5f841b117d5661cfc6af158a,1110507290921177088,['negativ']
5f841b117d5661cfc6af158f,1109789400039333888,"['negativ', 'negativ']"
5f841b117d5661cfc6af1592,1085482187875643392,['neutral']
5f841b117d5661cfc6af1598,1090111023212883968,['neutral']
5f841b117d5661cfc6af159d,1080400606056144896,['positiv']
5f841b117d5661cfc6af159f,1116688245449011200,['skip']
5f841b117d5661cfc6af15aa,1121654017946337280,['positiv']
5f841b117d5661cfc6af15b2,1092561478450860032,['skip']
5f841b117d5661cfc6af15b5,1107006912200167424,['positiv']
5f841b117d5661cfc6af15bf,1110662986430119936,['positiv']
5f841b117d5661cfc6af15c6,1090321448667893760,['neutral']
5f841b117d5661cfc6af15c8,1118042750388252672,['negativ']
5f841b117d5661cfc6af15cb,1122798568484540416,['skip']
5f841b117d5661cfc6af15cd,1117737237007958016,['positiv']
5f841b117d5661cfc6af15ce,1107310222190788608,['neutral']
5f841b117d5661cfc6af15d9,1117662019619098624,['neutral']
5f841b117d5661cfc6af15de,1123246559674687488,['neutral']
5f841b117d5661cfc6af15df,1111250336017207296,"['negativ', 'negativ']"
5f841b117d5661cfc6af15e5,1114138547932540928,['neutral']
5f841b117d5661cfc6af15e7,1120010795293859840,['negativ']
5f841b117d5661cfc6af15ec,1125416304708550656,"['positiv', 'positiv']"
5f841b117d5661cfc6af15ee,1119245276450041856,['neutral']
5f841b117d5661cfc6af15f0,1085403806274408448,['neutral']
5f841b117d5661cfc6af15f2,1088848381202579456,"['positiv', 'neutral']"
5f841b117d5661cfc6af15f3,1099264765279514624,"['positiv', 'neutral']"
5f841b117d5661cfc6af15f4,1120327640555171840,['skip']
5f841b117d5661cfc6af15f9,1108646936427548672,['positiv']
5f841b117d5661cfc6af15fb,1122052024118300672,['negativ']
5f841b117d5661cfc6af15fc,1109191972399562752,['neutral']
5f841b117d5661cfc6af15fe,1092818774242119680,['neutral']
5f841b117d5661cfc6af1600,1108786452589150208,"['negativ', 'negativ']"
5f841b117d5661cfc6af1602,1121348254149562368,['positiv']
5f841b117d5661cfc6af1608,1120087187284996096,"['skip', 'skip']"
5f841b117d5661cfc6af1609,1123383911705448448,"['negativ', 'negativ']"
5f841b117d5661cfc6af160a,1087287834724175872,"['negativ', 'neutral']"
5f841b117d5661cfc6af160b,1118592054626590720,['positiv']
5f841b117d5661cfc6af160c,1121913660207661056,['skip']
5f841b117d5661cfc6af1613,1099580687156432896,['positiv']
5f841b117d5661cfc6af1615,1093884339497172992,['negativ']
5f841b117d5661cfc6af122e,1122856175463206912,['neutral']
5f841b117d5661cfc6af1234,1100981137357373440,['neutral']
5f841b117d5661cfc6af1236,1100116367951441920,['positiv']
5f841b117d5661cfc6af1237,1089124165280518144,['negativ']
5f841b117d5661cfc6af123d,1115495923575066624,['neutral']
5f841b117d5661cfc6af1240,1115923308271341568,['neutral']
5f841b117d5661cfc6af1241,1117352446098116608,['negativ']
5f841b117d5661cfc6af1250,1120957037666611200,['negativ']
5f841b117d5661cfc6af1251,1123599961147551744,['neutral']
5f841b117d5661cfc6af1256,1104674876458074112,"['negativ', 'neutral']"
5f841b117d5661cfc6af1258,1123941585127915520,['neutral']
5f841b117d5661cfc6af1260,1103954647478202368,['positiv']
5f841b117d5661cfc6af1262,1112687256282767360,['positiv']
5f841b117d5661cfc6af1273,1115967719030108160,['negativ']
5f841b117d5661cfc6af1274,1106948788273451008,['neutral']
5f841b117d5661cfc6af1275,1107397508240691200,"['negativ', 'negativ']"
5f841b117d5661cfc6af1277,1119512535911272448,"['positiv', 'positiv']"
5f841b117d5661cfc6af1278,1123823402484158464,['negativ']
5f841b117d5661cfc6af1296,1116400263231934464,['positiv']
5f841b117d5661cfc6af129a,1123068009365549056,"['neutral', 'neutral']"
5f841b117d5661cfc6af129c,1104350130659123200,['negativ']
5f841b117d5661cfc6af129e,1123907872524591104,['neutral']
5f841b117d5661cfc6af12a0,1106505977325486080,['neutral']
5f841b117d5661cfc6af12a4,1123906318463643648,['positiv']
5f841b117d5661cfc6af12bb,1102845418831052800,['neutral']
5f841b117d5661cfc6af12bd,1115897823738957824,['skip']
5f841b117d5661cfc6af12ca,1121649517332316160,['positiv']
5f841b117d5661cfc6af12cc,1111544774169935872,"['negativ', 'neutral']"
5f841b117d5661cfc6af12cd,1108385371035975680,['neutral']
5f841b117d5661cfc6af12cf,1117726446250754048,"['negativ', 'negativ']"
5f841b117d5661cfc6af12de,1113188336385036288,['skip']
5f841b117d5661cfc6af12e0,1109124817398255616,['neutral']
5f841b117d5661cfc6af12e4,1105785812929732608,['neutral']
5f841b117d5661cfc6af12eb,1118477010735702016,['negativ']
5f841b117d5661cfc6af12ec,1121535739202809856,['negativ']
5f841b117d5661cfc6af12f0,1108808403185528832,"['negativ', 'negativ']"
5f841b117d5661cfc6af12fa,1106166849736228864,"['neutral', 'neutral']"
5f841b117d5661cfc6af12ff,1114486162691887104,['positiv']
5f841b117d5661cfc6af1305,1112460371951001600,"['neutral', 'neutral']"
5f841b117d5661cfc6af1307,1113815562637979648,['skip']
5f841b117d5661cfc6af130b,1123881709852868608,['positiv']
5f841b117d5661cfc6af130d,1114579549910700032,"['neutral', 'neutral']"
5f841b117d5661cfc6af130e,1113538290429452288,"['negativ', 'negativ']"
5f841b117d5661cfc6af1311,1109096455396945920,['negativ']
5f841b117d5661cfc6af1315,1122036191505854464,['neutral']
5f841b117d5661cfc6af131b,1122807136227078144,"['negativ', 'negativ']"
5f841b117d5661cfc6af131c,1118407329370857472,"['negativ', 'negativ']"
5f841b117d5661cfc6af131e,1110628684464037888,['neutral']
5f841b117d5661cfc6af132a,1084497359042764800,['positiv']
5f841b117d5661cfc6af132c,1092040436837961728,['neutral']
5f841b117d5661cfc6af132d,1089912552396673024,['positiv']
5f841b117d5661cfc6af132f,1124326107782819840,"['neutral', 'negativ']"
5f841b117d5661cfc6af1339,1114060122253295616,['negativ']
5f841b117d5661cfc6af133b,1113285206407090176,['negativ']
5f841b117d5661cfc6af133d,1080151954884644864,['skip']
5f841b117d5661cfc6af135a,1111164545278636032,['positiv']
5f841b117d5661cfc6af135d,1085842782974021632,['negativ']
5f841b117d5661cfc6af135e,1083414940252282880,['skip']
5f841b117d5661cfc6af1360,1088823966251274240,['neutral']
5f841b117d5661cfc6af1361,1083285551304900608,"['positiv', 'neutral']"
5f841b117d5661cfc6af1362,1097259043578621952,['negativ']
5f841b117d5661cfc6af1366,1119554599264899072,['negativ']
5f841b117d5661cfc6af1368,1122076740468269056,['negativ']
5f841b117d5661cfc6af136a,1105411883501318144,"['neutral', 'positiv']"
5f841b117d5661cfc6af136c,1124166970625204224,"['negativ', 'negativ']"
5f841b117d5661cfc6af1371,1109931031396864000,['positiv']
5f841b117d5661cfc6af1375,1086768506404827136,['positiv']
5f841b117d5661cfc6af137b,1124209012432625664,['positiv']
5f841b117d5661cfc6af137e,1097161810342494208,['positiv']
5f841b117d5661cfc6af1380,1110596649217335296,"['positiv', 'positiv']"
5f841b117d5661cfc6af1381,1106502310610427904,['negativ']
5f841b117d5661cfc6af1383,1119577779920613376,['positiv']
5f841b117d5661cfc6af1386,1122062193980334080,['neutral']
5f841b117d5661cfc6af1389,1124947908577636352,['neutral']
5f841b117d5661cfc6af138c,1118440480478564352,['negativ']
5f841b117d5661cfc6af13a9,1116428876874493952,['negativ']
5f841b117d5661cfc6af13aa,1123840354384588800,['neutral']
5f841b117d5661cfc6af13ab,1111569360638873600,['neutral']
5f841b117d5661cfc6af13ac,1108488204943065088,"['neutral', 'neutral']"
5f841b117d5661cfc6af13ae,1117348040539504640,"['neutral', 'neutral']"
5f841b117d5661cfc6af13b0,1108659499219517440,['positiv']
5f841b117d5661cfc6af13b3,1097918263693062144,['neutral']
5f841b117d5661cfc6af13b8,1104656396040077312,['negativ']
5f841b117d5661cfc6af13b9,1113077233940381696,['skip']
5f841b117d5661cfc6af13be,1118446868738998272,"['negativ', 'negativ']"
5f841b117d5661cfc6af13bf,1116570987217113088,['skip']
5f841b117d5661cfc6af13cf,1118462487521837056,['negativ']
5f841b117d5661cfc6af13d8,1120779244144033792,['negativ']
5f841b117d5661cfc6af13ee,1119255684309106688,['negativ']
5f841b117d5661cfc6af13f0,1124262647027904512,"['neutral', 'neutral']"
5f841b117d5661cfc6af13f1,1118759449865400320,['positiv']
5f841b117d5661cfc6af13f6,1100104295221997568,['positiv']
5f841b117d5661cfc6af13f7,1103589117751812096,"['neutral', 'neutral']"
5f841b117d5661cfc6af13f9,1090684918487834624,['neutral']
5f841b117d5661cfc6af13fb,1102649087906775040,['positiv']
5f841b117d5661cfc6af13fc,1098905406456455168,['neutral']
5f841b117d5661cfc6af1403,1109033658013364224,['positiv']
5f841b117d5661cfc6af1407,1118883239064743936,['neutral']
5f841b117d5661cfc6af1409,1114643462585032704,['neutral']
5f841b117d5661cfc6af140a,1118724484301754368,['negativ']
5f841b117d5661cfc6af140c,1106293852170788864,['skip']
5f841b117d5661cfc6af140e,1090123429372706816,['negativ']
5f841b117d5661cfc6af1413,1115136171481411584,['neutral']
5f841b117d5661cfc6af1417,1092191431630962688,['positiv']
5f841b117d5661cfc6af1418,1081258196008951808,"['neutral', 'neutral']"
5f841b117d5661cfc6af1419,1122732091316297728,"['positiv', 'positiv']"
5f841b117d5661cfc6af141e,1091617932147339264,['negativ']
5f841b117d5661cfc6af1420,1118950980220084224,"['positiv', 'positiv']"
5f841b117d5661cfc6af1423,1089833873163186176,['neutral']
5f841b117d5661cfc6af1427,1125121257698201600,"['skip', 'skip']"
5f841b117d5661cfc6af1428,1125292647302795264,"['neutral', 'negativ']"
5f841b117d5661cfc6af142a,1114103539725422592,['negativ']
5f841b117d5661cfc6af1437,1117896974387175424,"['negativ', 'positiv']"
5f841b117d5661cfc6af143b,1122149251981639680,['neutral']
5f841b117d5661cfc6af143e,1121523815413178368,"['negativ', 'neutral']"
5f841b117d5661cfc6af1441,1109002794365865984,['negativ']
5f841b117d5661cfc6af1447,1113847897869697024,['positiv']
5f841b117d5661cfc6af1450,1113046044290543616,"['neutral', 'negativ']"
5f841b117d5661cfc6af1451,1115639515035705344,"['negativ', 'negativ']"
5f841b117d5661cfc6af1457,1116245873598631936,['neutral']
5f841b117d5661cfc6af1458,1112647499033006080,"['positiv', 'positiv']"
5f841b117d5661cfc6af145d,1109374325629562880,"['negativ', 'negativ']"
5f841b117d5661cfc6af1460,1088764502055768064,"['neutral', 'positiv']"
5f841b117d5661cfc6af1461,1083642970769948672,['negativ']
5f841b117d5661cfc6af1466,1115165847503409152,['positiv']
5f841b117d5661cfc6af1467,1108096922345267200,['neutral']
5f841b117d5661cfc6af1468,1121722529285136384,['skip']
5f841b117d5661cfc6af1470,1122862371159064576,['neutral']
5f841b117d5661cfc6af1472,1114117899906691072,['positiv']
5f841b117d5661cfc6af1474,1124296107486535680,['positiv']
5f841b117d5661cfc6af1478,1122599496985337856,['positiv']
5f841b117d5661cfc6af147b,1121825286998376448,['negativ']
5f841b117d5661cfc6af147f,1115708094149996544,['positiv']
5f841b117d5661cfc6af1480,1107392947857825792,['negativ']
5f841b117d5661cfc6af1483,1083351149162520576,['neutral']
5f841b117d5661cfc6af148f,1114120197126918144,['neutral']
5f841b117d5661cfc6af1492,1090150895793463296,['positiv']
5f841b117d5661cfc6af1496,1108420097771782144,['positiv']
5f841b117d5661cfc6af149d,1105404922089091072,"['neutral', 'negativ']"
5f841b117d5661cfc6af149e,1101069418275180544,"['neutral', 'neutral']"
5f841b117d5661cfc6af14c0,1112752934452936704,['positiv']
5f841b117d5661cfc6af14c4,1122795460677312512,['skip']
5f841b117d5661cfc6af14c7,1091035886345695232,['negativ']
5f841b117d5661cfc6af14cc,1116083872599617536,['positiv']
5f841b117d5661cfc6af14ec,1096856635388162048,['negativ']
5f841b117d5661cfc6af1502,1117813424501686272,['positiv']
5f841b117d5661cfc6af150d,1111901073973919744,['positiv']
5f841b117d5661cfc6af150e,1108277135486144512,['neutral']
5f841b117d5661cfc6af1514,1124887596281344000,['negativ']
5f841b117d5661cfc6af1515,1084009508861546496,"['neutral', 'neutral']"
5f841b117d5661cfc6af151b,1123134178843856896,['neutral']
5f841b117d5661cfc6af151c,1113304923935055872,"['positiv', 'positiv']"
5f841b117d5661cfc6af1527,1119886476500713472,"['negativ', 'negativ']"
5f841b117d5661cfc6af152d,1084142537189806080,['positiv']
5f841b117d5661cfc6af152e,1083830498982592512,['negativ']
5f841b117d5661cfc6af1530,1114079504065077248,['negativ']
5f841b117d5661cfc6af1539,1118794641783119872,['negativ']
5f841b117d5661cfc6af154f,1114501444181352448,['negativ']
5f841b117d5661cfc6af1550,1108438102987759616,['negativ']
5f841b117d5661cfc6af1554,1121283350545694720,['negativ']
5f841b117d5661cfc6af1556,1122782611754110976,['neutral']
5f841b117d5661cfc6af1558,1122935346692378624,"['negativ', 'neutral']"
5f841b117d5661cfc6af155a,1090643816233795584,['positiv']
5f841b117d5661cfc6af155b,1081730403415871488,['skip']
5f841b117d5661cfc6af155e,1110142122915696640,['negativ']
5f841b117d5661cfc6af1560,1124593084317208576,"['negativ', 'neutral']"
5f841b117d5661cfc6af1561,1125112172571447296,['neutral']
5f841b117d5661cfc6af1562,1117432635222106112,['skip']
5f841b117d5661cfc6af1565,1088687041058144256,['positiv']
5f841b117d5661cfc6af1566,1107646511440162816,"['neutral', 'neutral']"
5f841b117d5661cfc6af156c,1120628207009587200,['positiv']
5f841b117d5661cfc6af1616,1085619345873604608,"['neutral', 'positiv']"
5f841b117d5661cfc6af161a,1113039338428948480,['neutral']
5f841b117d5661cfc6af161d,1105459955996520448,"['skip', 'neutral']"
5f841b117d5661cfc6af161f,1094921050511626240,['positiv']
5f841b117d5661cfc6af1624,1087634602586529792,"['neutral', 'neutral']"
5f841b117d5661cfc6af1626,1119143563269296128,['positiv']
5f841b117d5661cfc6af1627,1117681469378506752,['negativ']
5f841b117d5661cfc6af162e,1112255023470268416,"['neutral', 'neutral']"
5f841b117d5661cfc6af162f,1109052044177039360,"['neutral', 'neutral']"
5f841b117d5661cfc6af1630,1116724161496387584,['neutral']
5f841b117d5661cfc6af1637,1122850575195021312,['positiv']
5f841b117d5661cfc6af1639,1096779741485588480,['neutral']
5f841b117d5661cfc6af163a,1097460699872268288,"['neutral', 'negativ']"
5f841b117d5661cfc6af163d,1117688715609088000,"['neutral', 'negativ']"
5f841b117d5661cfc6af1643,1101378733678776320,['skip']
5f841b117d5661cfc6af1644,1120065647080198144,['negativ']
5f841b117d5661cfc6af1645,1124991753889681408,['neutral']
5f841b117d5661cfc6af1647,1085560628431994880,"['positiv', 'positiv']"
5f841b117d5661cfc6af1648,1100348482915876864,['neutral']
5f841b117d5661cfc6af1649,1116781319470579712,['positiv']
5f841b117d5661cfc6af164c,1106158779677241344,"['skip', 'skip']"
5f841b117d5661cfc6af164e,1098863230359752704,['neutral']
5f841b117d5661cfc6af1650,1112681690873413632,"['positiv', 'positiv']"
5f841b117d5661cfc6af1654,1111503035191250944,"['negativ', 'neutral']"
5f841b117d5661cfc6af1656,1116262094968643584,"['positiv', 'neutral']"
5f841b117d5661cfc6af165a,1107975371511812096,['positiv']
5f841b117d5661cfc6af165d,1114434979075887104,['negativ']
5f841b117d5661cfc6af1660,1116337764750860288,"['neutral', 'negativ']"
5f841b117d5661cfc6af1661,1117544033100943360,['neutral']
5f841b117d5661cfc6af1664,1110391834562449408,['positiv']
5f841b117d5661cfc6af1668,1115836478167363584,['negativ']
5f841b117d5661cfc6af1669,1102524119323688960,"['negativ', 'neutral']"
5f841b117d5661cfc6af166b,1090137968885616640,['positiv']
5f841b117d5661cfc6af166f,1093293639755694080,['neutral']
5f841b117d5661cfc6af1673,1101496428839530496,['neutral']
5f841b117d5661cfc6af1674,1108301473639735296,['neutral']
5f841b117d5661cfc6af1678,1114050393456152576,['positiv']
5f841b117d5661cfc6af1680,1102889905246605312,['negativ']
5f841b117d5661cfc6af1683,1115929928988491776,['positiv']
5f841b117d5661cfc6af1688,1111326851438252032,['negativ']
5f841b117d5661cfc6af168a,1108088950520975360,"['negativ', 'negativ']"
5f841b117d5661cfc6af1690,1116961295042007040,"['neutral', 'positiv']"
5f841b117d5661cfc6af169a,1084048617336422400,['neutral']
5f841b117d5661cfc6af169c,1112690941100462080,['neutral']
5f841b117d5661cfc6af16a1,1113448943373963264,['negativ']
5f841b117d5661cfc6af16a5,1118824899768987648,['neutral']
5f841b117d5661cfc6af16a6,1112302661188096000,['negativ']
5f841b117d5661cfc6af16a7,1122434854178758656,['neutral']
5f841b117d5661cfc6af16ab,1104656475908198400,"['positiv', 'positiv']"
5f841b117d5661cfc6af16b5,1113356485600403456,['negativ']
5f841b117d5661cfc6af16ba,1087136369498046464,['neutral']
5f841b117d5661cfc6af16bd,1117371222197788672,['positiv']
5f841b117d5661cfc6af16be,1095807242358665216,['negativ']
5f841b117d5661cfc6af16c6,1113329289041272832,['neutral']
5f841b117d5661cfc6af16c7,1108259975414104064,['negativ']
5f841b117d5661cfc6af16c8,1121051960143155200,['skip']
5f841b117d5661cfc6af16ca,1121493179847647232,['neutral']
5f841b117d5661cfc6af16d4,1089549885517352960,['neutral']
5f841b117d5661cfc6af16d5,1118949817852542976,['positiv']
5f841b117d5661cfc6af16dd,1080423562861838336,['neutral']
5f841b117d5661cfc6af16de,1084919002101661696,"['negativ', 'neutral']"
5f841b117d5661cfc6af16e0,1107516996491448320,['neutral']
5f841b117d5661cfc6af16e3,1123937992022867968,"['positiv', 'neutral']"
5f841b117d5661cfc6af16e4,1111994659310628864,['negativ']
5f841b117d5661cfc6af16e5,1108009750271188992,['neutral']
5f841b117d5661cfc6af16e6,1095970053181317120,"['positiv', 'positiv']"
5f841b117d5661cfc6af16e7,1116628217580769280,['skip']
5f841b117d5661cfc6af16ec,1118617170328588288,"['neutral', 'neutral']"
5f841b117d5661cfc6af16ee,1120009033891700736,"['negativ', 'negativ']"
5f841b117d5661cfc6af16f1,1122128021723463680,['positiv']
5f841b117d5661cfc6af16f2,1091292173893537792,['negativ']
5f841b117d5661cfc6af16fa,1120584594871463936,['positiv']
5f841b117d5661cfc6af16ff,1107953920884776960,['neutral']
5f841b117d5661cfc6af1701,1123613895619432448,['neutral']
5f841b117d5661cfc6af1702,1112243470188625920,['negativ']
5f841b117d5661cfc6af1706,1116322397924335616,['positiv']
5f841b117d5661cfc6af1707,1121506056214130688,['neutral']
5f841b117d5661cfc6af1708,1123990828991619072,['positiv']
5f841b117d5661cfc6af170b,1123594847489863680,"['positiv', 'neutral']"
5f841b117d5661cfc6af170c,1098885447063949312,['positiv']
5f841b117d5661cfc6af170d,1090666399960309760,['negativ']
5f841b117d5661cfc6af1710,1121708427275845632,"['negativ', 'negativ']"
5f841b117d5661cfc6af1716,1085200339584851968,['positiv']
5f841b117d5661cfc6af1718,1117129532572667904,"['neutral', 'positiv']"
5f841b117d5661cfc6af1719,1100318215547310080,['neutral']
5f841b117d5661cfc6af171f,1080522847947317248,['negativ']
5f841b117d5661cfc6af1720,1103724497423745024,"['neutral', 'negativ']"
5f841b117d5661cfc6af1723,1103686061375537152,['negativ']
5f841b117d5661cfc6af1724,1114809276806193152,['neutral']
5f841b117d5661cfc6af1727,1125447153101492224,['skip']
5f841b117d5661cfc6af1729,1117171304967344128,['neutral']
5f841b117d5661cfc6af172b,1088586941040394240,['positiv']
5f841b117d5661cfc6af172e,1123145305397047296,['neutral']
5f841b117d5661cfc6af172f,1110911999125475328,['positiv']
5f841b117d5661cfc6af1731,1125657828335783936,"['negativ', 'negativ']"
5f841b117d5661cfc6af1732,1110970424870010880,['positiv']
5f841b117d5661cfc6af1739,1118165386191622144,['positiv']
5f841b117d5661cfc6af173c,1115004999594074112,['positiv']
5f841b117d5661cfc6af173e,1104064416658743296,['negativ']
5f841b117d5661cfc6af173f,1120649843188350976,['skip']
5f841b117d5661cfc6af1741,1084083521013121024,['skip']
5f841b117d5661cfc6af1744,1111928251369340928,['positiv']
5f841b117d5661cfc6af1747,1101020483317891072,['neutral']
5f841b117d5661cfc6af174a,1123222521678049280,['negativ']
5f841b117d5661cfc6af174b,1100317647101677568,['neutral']
5f841b117d5661cfc6af174c,1092123243648040960,"['positiv', 'positiv']"
5f841b117d5661cfc6af174d,1120399673909547008,['positiv']
5f841b117d5661cfc6af174e,1120367026541858816,['neutral']
5f841b117d5661cfc6af174f,1104338466350030848,['neutral']
5f841b117d5661cfc6af1750,1124606590890516480,['neutral']
5f841b117d5661cfc6af1755,1100419465781534720,['positiv']
5f841b117d5661cfc6af1758,1080054331838205952,['neutral']
5f841b117d5661cfc6af1763,1123130242535702528,['neutral']
5f841b117d5661cfc6af1765,1108475649801576448,['negativ']
5f841b117d5661cfc6af1766,1086961175185608704,['neutral']
5f841b117d5661cfc6af176b,1113735238377713664,['negativ']
5f841b117d5661cfc6af1770,1097481275257094144,['negativ']
5f841b117d5661cfc6af1773,1111961724956090368,['negativ']
5f841b117d5661cfc6af177e,1118593172454739968,['positiv']
5f841b117d5661cfc6af1780,1108314067100487680,['positiv']
5f841b117d5661cfc6af1781,1121791241522253824,"['neutral', 'positiv']"
5f841b117d5661cfc6af1783,1125133791352303616,['negativ']
5f841b117d5661cfc6af1785,1122467941218435072,['negativ']
5f841b117d5661cfc6af1789,1115713631981920256,['negativ']
5f841b117d5661cfc6af178b,1111539331347464192,['positiv']
5f841b117d5661cfc6af178d,1120447239997087744,['positiv']
5f841b117d5661cfc6af1796,1115353165568913408,['skip']
5f841b117d5661cfc6af1797,1122797703933693952,['skip']
5f841b117d5661cfc6af1798,1117892661594034176,['neutral']
5f841b117d5661cfc6af179a,1090954264686542848,['positiv']
5f841b117d5661cfc6af179d,1082730773000663040,['neutral']
5f841b117d5661cfc6af17a0,1107572078281195520,['neutral']
5f841b117d5661cfc6af17a9,1103424192157020160,"['skip', 'skip']"
5f841b117d5661cfc6af17ae,1121768727777820672,['neutral']
5f841b117d5661cfc6af17b2,1125365583594307584,"['neutral', 'neutral']"
5f841b117d5661cfc6af17b4,1108355819500912640,['positiv']
5f841b117d5661cfc6af17b6,1096000806652993536,['negativ']
5f841b117d5661cfc6af17b7,1083642989669425152,['positiv']
5f841b117d5661cfc6af17ba,1093038646503096320,"['positiv', 'positiv']"
5f841b117d5661cfc6af17bd,1092062921922732032,['negativ']
5f841b117d5661cfc6af17be,1092754632953221120,['neutral']
5f841b117d5661cfc6af17c3,1123884509026496512,['positiv']
5f841b117d5661cfc6af17c9,1123845407157706752,"['skip', 'positiv']"
5f841b117d5661cfc6af17cc,1123860250954747904,['negativ']
5f841b117d5661cfc6af17d2,1115179342362042368,['skip']
5f841b117d5661cfc6af17d7,1110425920995762176,['negativ']
5f841b117d5661cfc6af17d9,1113339298378670080,['neutral']
5f841b117d5661cfc6af17e4,1121478446591500288,['positiv']
5f841b117d5661cfc6af17e5,1090238779938369536,['neutral']
5f841b117d5661cfc6af17e9,1107185142282506240,"['neutral', 'neutral']"
5f841b117d5661cfc6af17eb,1115198196303761408,['neutral']
5f841b117d5661cfc6af17ec,1113106570626428928,['negativ']
5f841b117d5661cfc6af17ee,1083070653064990720,['neutral']
5f841b117d5661cfc6af17f1,1122632359046729728,"['negativ', 'negativ']"
5f841b117d5661cfc6af17f6,1116422695787343872,['positiv']
5f841b117d5661cfc6af17fb,1113838634564763648,['neutral']
5f841b117d5661cfc6af17fd,1101555914908286976,['positiv']
5f841b117d5661cfc6af1808,1121495502011469824,['positiv']
5f841b117d5661cfc6af1811,1121323987848638464,"['skip', 'skip']"
5f841b117d5661cfc6af1815,1119907637003476992,"['neutral', 'positiv']"
5f841b117d5661cfc6af181e,1095488904520757248,['skip']
5f841b117d5661cfc6af1820,1099334474456879104,['neutral']
5f841b117d5661cfc6af1822,1085266003586502656,['neutral']
5f841b117d5661cfc6af1825,1125177868357722112,['neutral']
5f841b117d5661cfc6af1826,1081093982665523200,['neutral']
5f841b117d5661cfc6af182a,1080410075477536768,"['negativ', 'negativ']"
5f841b117d5661cfc6af182b,1124946657995522048,['positiv']
5f841b117d5661cfc6af182d,1120601715621937152,['neutral']
5f841b117d5661cfc6af182e,1113696120906113024,"['neutral', 'neutral']"
5f841b117d5661cfc6af182f,1125105706951151616,"['neutral', 'negativ']"
5f841b117d5661cfc6af1834,1112237811346870272,['negativ']
5f841b117d5661cfc6af1835,1117773856431837184,['negativ']
5f841b117d5661cfc6af1839,1107509755885600768,['neutral']
5f841b117d5661cfc6af183a,1117402540386263040,"['negativ', 'negativ']"
5f841b117d5661cfc6af183b,1115892304781484032,['neutral']
5f841b117d5661cfc6af1846,1114434744610115584,['neutral']
5f841b117d5661cfc6af1847,1107633987852386304,['positiv']
5f841b117d5661cfc6af1848,1115588887131373568,['neutral']
